lai,fv_var,h_V,row_sep,doy,hour,row_radians,abs_vis_leaf,abs_nir_leaf,rho_vis_soil,rho_nir_soil,Rc_binomial,Rs_binomial,St
2.0234375,0.7123046875,1.021484375,3.44140625,130.46875,12.58203125,1.9266798695843652,0.8498046874999999,0.40988281249999997,0.0666015625,0.3220703125,144.59892785623632,710.4175272982013,922.7098043472186
2.0234375,0.7123046875,1.021484375,3.44140625,130.46875,13.12890625,0.3313398501832985,0.8498046874999999,0.40988281249999997,0.0666015625,0.3220703125,468.0479279295373,413.94029173729626,895.6459344391038
2.0234375,0.7123046875,1.021484375,3.44140625,130.46875,13.12890625,1.9266798695843652,0.8416015625,0.40988281249999997,0.0666015625,0.3220703125,492.6420325072924,425.2717915732736,895.6459344391038
2.0234375,0.7123046875,1.021484375,3.44140625,130.46875,13.12890625,1.9266798695843652,0.8498046874999999,0.4066015625,0.0666015625,0.3220703125,492.16303006537146,425.27971723510575,895.6459344391038
2.0234375,0.7123046875,1.021484375,3.44140625,130.46875,13.12890625,1.9266798695843652,0.8498046874999999,0.40988281249999997,0.2013671875,0.3220703125,513.0905314898239,395.47086219875564,895.6459344391038
2.0234375,0.7123046875,1.021484375,3.44140625,130.46875,13.12890625,1.9266798695843652,0.8498046874999999,0.40988281249999997,0.0666015625,0.4021484375,505.4944218036987,398.6048605907264,895.6459344391038
1.4765625,0.7849609375,1.314453125,3.77734375,202.34375,12.58203125,0.3313398501832985,0.8416015625,0.4066015625,0.2013671875,0.4021484375,394.0640357140163,430.0471314319601,925.503800265719
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,248.7606409613381,224.819772395209,525.7711846700012
2.4765625,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,409.7953370351896,127.99232756515892,525.7711846700012
1.0234375,0.7099609375,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,241.08861620187554,227.57633733507473,525.7711846700012
1.0234375,0.7873046874999999,1.064453125,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,235.9575621617994,230.61553305597764,525.7711846700012
1.0234375,0.7873046874999999,1.271484375,3.27734375,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,262.4943655173896,218.61208055246647,525.7711846700012
1.0234375,0.7873046874999999,1.271484375,3.94140625,102.34375,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,243.27441079892156,212.46160874503965,504.01892781807135
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.08203125,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.4470703125,268.8877503409375,278.9107192730039,620.7208760404758
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,1.902136176978195,0.8248046875,0.3748828125,0.1916015625,0.4470703125,218.508306279216,240.19046264166445,525.7711846700012
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8166015625,0.3748828125,0.1916015625,0.4470703125,248.49744126464554,225.14790821895397,525.7711846700012
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3716015625,0.1916015625,0.4470703125,248.26203520591562,225.0801600769526,525.7711846700012
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.0763671875,0.4470703125,247.5345533849749,239.9244748621786,525.7711846700012
1.0234375,0.7873046874999999,1.271484375,3.94140625,230.46875,15.62890625,0.35588354278946877,0.8248046875,0.3748828125,0.1916015625,0.2771484375,246.88636038495378,261.345772620365,525.7711846700012
2.4765625,0.7099609375,1.064453125,3.27734375,102.34375,15.08203125,1.902136176978195,0.8166015625,0.3716015625,0.0763671875,0.2771484375,425.9490550541845,208.60785424600704,602.1572103976724
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,300.41007354694256,512.0653573908154,845.4191755624429
2.2265625,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,317.16397544805545,505.979191551845,845.4191755624429
1.2734375,0.8037109375,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,295.5613051392071,516.1626655763548,845.4191755624429
1.2734375,0.7310546874999999,1.126953125,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,304.70894866858225,512.6637073380361,845.4191755624429
1.2734375,0.7310546874999999,1.458984375,3.40234375,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,307.402704203679,505.5277325005375,845.4191755624429
1.2734375,0.7310546874999999,1.458984375,3.81640625,127.34375,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,208.07065379845963,574.1532153862705,840.2979315516388
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,15.70703125,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,301.77177935358486,262.12673353770595,570.1136928685689
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.2948352586769194,0.8435546875,0.41863281249999995,0.1603515625,0.2908203125,347.8981676208565,478.25133987943804,845.4191755624429
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8478515624999999,0.41863281249999995,0.1603515625,0.2908203125,300.51164122148646,511.9608217814363,845.4191755624429
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.3978515625,0.1603515625,0.2908203125,297.3207108905651,513.6405468143665,845.4191755624429
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.2951171875,0.2908203125,327.85917512530995,473.391829809752,845.4191755624429
1.2734375,0.7310546874999999,1.458984375,3.81640625,205.46875,13.75390625,2.3193789512830896,0.8435546875,0.41863281249999995,0.1603515625,0.2458984375,292.1280197605553,529.2385513253304,845.4191755624429
2.2265625,0.8037109375,1.126953125,3.40234375,127.34375,15.70703125,2.2948352586769194,0.8478515624999999,0.3978515625,0.2951171875,0.2458984375,411.7423062945001,172.1929084358237,556.9574405770509
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,581.8872349627493,284.7985304119319,870.5789242940208
1.2265625,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,401.27120845097386,380.2624954861524,870.5789242940208
2.2734375,0.7287109374999999,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,565.0236519516354,290.44602926488795,870.5789242940208
2.2734375,0.8060546875,1.376953125,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,586.215198616613,282.46694264120873,870.5789242940208
2.2734375,0.8060546875,1.208984375,3.90234375,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,576.2893261916117,290.67815542271416,870.5789242940208
2.2734375,0.8060546875,1.208984375,3.31640625,227.34375,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,583.2333502007856,300.3017044487949,880.145682739869
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,13.20703125,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.4158203125,478.30099733537605,303.8505282870967,843.114989792957
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7240389318820226,0.8185546875,0.3836328125,0.2853515625,0.4158203125,584.0868688823921,280.793232913276,870.5789242940208
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8228515625,0.3836328125,0.2853515625,0.4158203125,582.0637147564582,284.50776411378706,870.5789242940208
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3628515625,0.2853515625,0.4158203125,575.806037713864,288.5368331360362,870.5789242940208
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.1701171875,0.4158203125,575.1962122123791,303.6744404074577,870.5789242940208
2.2734375,0.8060546875,1.208984375,3.31640625,105.46875,11.25390625,0.7485826244881929,0.8185546875,0.3836328125,0.2853515625,0.3708984375,578.8055085904875,297.6969777324043,870.5789242940208
1.2265625,0.7287109374999999,1.376953125,3.90234375,227.34375,13.20703125,0.7240389318820226,0.8228515625,0.3628515625,0.1701171875,0.3708984375,292.0338167342109,455.2535502122122,852.8282285008754
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,466.5107386056832,417.21988533012404,944.4508122778134
0.7265625,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,240.56740106388312,545.7736231164904,944.4508122778134
1.7734375,0.8412109375,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,483.7911533575533,410.47823647750346,944.4508122778134
1.7734375,0.7685546875,1.001953125,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,454.01917870644075,421.9777395673621,944.4508122778134
1.7734375,0.7685546875,1.333984375,3.65234375,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,464.7365791981709,417.9008898460245,944.4508122778134
1.7734375,0.7685546875,1.333984375,3.56640625,177.34375,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,469.5245238491761,415.75265452404926,944.8845651704653
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,11.95703125,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,442.9458919071024,434.1881672851876,951.3405719838603
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.0802334220743677,0.8060546875000001,0.36613281249999996,0.2228515625,0.3533203125,467.7211393942348,416.61081774854705,944.4508122778134
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8103515625000001,0.36613281249999996,0.2228515625,0.3533203125,466.7580411189808,416.8856900105137,944.4508122778134
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.4153515625,0.2228515625,0.3533203125,479.23871788263307,408.8641692433194,944.4508122778134
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2326171875,0.3533203125,466.5517802147001,414.95520776378027,944.4508122778134
1.7734375,0.7685546875,1.333984375,3.56640625,155.46875,12.50390625,3.104777114680538,0.8060546875000001,0.36613281249999996,0.2228515625,0.4333984375,466.8468651975111,387.87264694709734,944.4508122778134
0.7265625,0.8412109375,1.001953125,3.65234375,177.34375,11.95703125,3.0802334220743677,0.8103515625000001,0.4153515625,0.2326171875,0.4333984375,231.8196671880645,514.8063962594844,951.7058168095948
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,190.17528064679084,345.2845386699785,550.7206750181729
1.7265625,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,325.19198637049556,250.25192765311417,550.7206750181729
0.7734375,0.7662109374999999,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,185.15869718181688,347.4641525817889,550.7206750181729
0.7734375,0.8435546875,1.251953125,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,196.71537176115186,343.0211339750507,550.7206750181729
0.7734375,0.8435546875,1.083984375,3.15234375,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,189.05661764713227,345.5720524924275,550.7206750181729
0.7734375,0.8435546875,1.083984375,3.06640625,277.34375,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,179.92969393818646,273.00961944584526,456.6366965326024
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,14.45703125,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.2283203125,219.11452043630396,397.9222989980901,634.6460528661937
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.509437095279471,0.8310546875,0.4011328125,0.0978515625,0.2283203125,187.5730087282898,346.8159353483395,550.7206750181729
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8353515625,0.4011328125,0.0978515625,0.2283203125,190.33831028731345,345.1034517327713,550.7206750181729
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.38035156249999996,0.0978515625,0.2283203125,187.47457139246885,347.0179528813004,550.7206750181729
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.1076171875,0.2283203125,190.18647265338595,343.65419637796253,550.7206750181729
0.7734375,0.8435546875,1.083984375,3.06640625,255.46875,15.00390625,1.533980787885641,0.8310546875,0.4011328125,0.0978515625,0.3083984375,190.26031133770533,325.08303467839335,550.7206750181729
1.7265625,0.7662109374999999,1.251953125,3.15234375,277.34375,14.45703125,1.509437095279471,0.8353515625,0.38035156249999996,0.1076171875,0.3083984375,341.49263049156986,215.79558093911433,540.9340272392064
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,222.59760113588155,312.2902687131151,546.7684771831192
1.8515625,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,344.57166385409425,226.20009286961852,546.7684771831192
0.8984375,0.7193359374999999,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,223.46606300800283,311.99488487622733,546.7684771831192
0.8984375,0.7029296875,1.033203125,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,202.6836766222877,320.42340114727637,546.7684771831192
0.8984375,0.7029296875,1.365234375,3.83984375,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,209.88733581246044,317.69675854920797,546.7684771831192
0.8984375,0.7029296875,1.365234375,3.25390625,139.84375,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,223.34399808389463,301.978278812582,534.3950209727386
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,12.26953125,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.2126953125,307.1526947417226,592.3356317727771,941.8531365353749
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,1.705786636128833,0.8404296875,0.4142578125,0.1759765625,0.2126953125,180.4841119755058,335.9006669679731,546.7684771831192
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8447265625,0.4142578125,0.1759765625,0.2126953125,222.76573653948378,312.10905274364086,546.7684771831192
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4109765625,0.1759765625,0.2126953125,222.15036578230976,312.6019843054821,546.7684771831192
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.2794921875,0.2126953125,222.7435064440221,296.4781936149886,546.7684771831192
0.8984375,0.7029296875,1.365234375,3.25390625,192.96875,15.94140625,2.1230294104337273,0.8404296875,0.4142578125,0.1759765625,0.3865234375,222.83870871847193,271.1307639105845,546.7684771831192
1.8515625,0.7193359374999999,1.033203125,3.83984375,139.84375,12.26953125,1.705786636128833,0.8447265625,0.4109765625,0.2794921875,0.3865234375,239.9332696789417,599.1748247128598,938.8376135650793
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,293.53360101865235,278.4775208675403,586.1989335881113
0.8515625,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,157.41020038077414,369.9772396421568,586.1989335881113
1.8984375,0.7943359375,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,296.27176283434375,277.11257719264415,586.1989335881113
1.8984375,0.7779296874999999,1.283203125,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,295.15871856385996,278.9457002545323,586.1989335881113
1.8984375,0.7779296874999999,1.115234375,3.33984375,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,295.0058987326292,278.8030996097003,586.1989335881113
1.8984375,0.7779296874999999,1.115234375,3.75390625,239.84375,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,398.91344895076077,387.9153469193959,804.2253962376955
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,14.76953125,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,247.25583455825307,177.31693902845154,423.7327583571857
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.1349903093339364,0.8154296875,0.37925781249999996,0.0509765625,0.3376953125,322.39584128789903,260.48822134400405,586.1989335881113
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8197265625,0.37925781249999996,0.0509765625,0.3376953125,293.66457808245474,278.2594000863338,586.1989335881113
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.3759765625,0.0509765625,0.3376953125,293.0198121217896,278.8452421947337,586.1989335881113
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.1544921875,0.3376953125,293.7265435353023,264.36583393580236,586.1989335881113
1.8984375,0.7779296874999999,1.115234375,3.75390625,292.96875,13.44140625,0.5522330836388308,0.8154296875,0.37925781249999996,0.0509765625,0.2615234375,293.3754922759138,295.62586343404973,586.1989335881113
0.8515625,0.7943359375,1.283203125,3.33984375,239.84375,14.76953125,0.1349903093339364,0.8197265625,0.3759765625,0.1544921875,0.2615234375,261.334796140085,359.28654548440653,644.1418669753895
2.3984375,0.7404296874999999,1.490234375,3.00390625,242.96875,12.19140625,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,526.8930152758912,322.50152685896217,857.3235206325443
1.3515625,0.7404296874999999,1.490234375,3.00390625,242.96875,12.19140625,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,355.71184788422556,430.17205264432494,857.3235206325443
2.3984375,0.7568359375,1.490234375,3.00390625,242.96875,12.19140625,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,529.4916136529512,321.5454276735941,857.3235206325443
2.3984375,0.7404296874999999,1.158203125,3.00390625,242.96875,12.19140625,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,509.88189414048145,329.3016540229495,857.3235206325443
2.3984375,0.7404296874999999,1.490234375,3.08984375,242.96875,12.19140625,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,523.7435107459592,324.0325709917407,857.3235206325443
2.3984375,0.7404296874999999,1.490234375,3.00390625,189.84375,12.19140625,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,582.0025628608167,353.62552277075514,944.9796826273216
2.3984375,0.7404296874999999,1.490234375,3.00390625,242.96875,13.51953125,2.9084275738311756,0.8029296875,0.3617578125,0.1134765625,0.4001953125,560.0197352716078,252.27426235311725,788.5012373908191
2.3984375,0.7404296874999999,1.490234375,3.00390625,242.96875,12.19140625,2.4911847995262812,0.8029296875,0.3617578125,0.1134765625,0.4001953125,574.4569383207295,294.8269275921178,857.3235206325443
2.3984375,0.7404296874999999,1.490234375,3.00390625,242.96875,12.19140625,2.9084275738311756,0.8072265625,0.3617578125,0.1134765625,0.4001953125,527.1552991768515,322.09854581011723,857.3235206325443
2.3984375,0.7404296874999999,1.490234375,3.00390625,242.96875,12.19140625,2.9084275738311756,0.8029296875,0.39347656249999996,0.1134765625,0.4001953125,536.0252110418047,316.7380668795016,857.3235206325443
